User_ID,Gender,Age,Occupation,City_Category,Purchase
4062,M,32,13,C,7125
4063,F,47,9,A,8590
4064,M,43,10,A,12212
4065,M,27,12,C,11600
4066,M,46,11,C,4921
4067,M,33,8,A,6734
4068,M,53,3,C,18037
4069,F,37,6,A,2836
4070,F,54,1,B,14094
4071,M,39,6,C,11028
4072,M,24,8,A,12749
4073,M,40,4,C,17432
4074,M,58,14,C,13051
4075,F,57,17,A,17586
4076,M,46,3,B,7312
4077,F,33,18,A,5822
4078,M,55,19,C,13622
4079,F,45,6,A,18099
4080,M,55,7,C,19188
4081,M,48,16,A,3075
4082,F,31,12,B,16063
4083,M,50,10,B,18383
4084,M,26,0,B,11605
4085,M,44,1,B,6452
4086,F,41,16,A,14298
4087,M,30,4,B,14368
4088,M,43,5,A,9428
4089,F,46,6,C,17817
4090,F,45,14,C,4420
4091,F,45,18,C,6317
4092,M,25,15,B,10412
4093,M,40,12,B,18321
4094,M,46,4,B,2227
4095,F,22,2,C,13456
4096,M,59,2,C,2955
4097,M,24,18,C,19881
4098,F,59,13,C,11472
4099,F,53,15,A,3978
4100,F,58,16,A,19913
4101,F,44,3,B,14675
4102,F,19,12,B,18128
4103,M,42,7,C,17668
4104,F,26,18,A,9445
4105,M,44,4,A,6284
4106,M,18,1,B,19585
4107,F,40,14,A,9131
4108,F,27,1,B,12614
4109,F,59,10,C,2759
4110,M,42,12,C,15684
4111,F,20,9,B,11680
4112,F,23,2,C,6371
4113,F,23,4,C,14651
4114,F,19,2,A,3665
4115,F,35,5,A,8918
4116,M,40,12,A,12194
4117,M,19,9,A,13213
4118,M,29,18,A,17745
4119,F,39,7,B,9636
4120,F,54,17,B,19749
4121,F,37,2,A,9344
4122,M,56,16,C,5201
4123,F,41,7,C,6752
4124,F,37,9,B,11575
4125,F,18,1,B,12327
4126,M,18,11,B,17891
4127,F,34,5,C,15029
4128,M,18,1,B,8091
4129,F,47,2,C,19905
4130,M,58,16,B,17866
4131,M,20,6,C,9521
4132,M,28,4,B,17410
4133,F,41,0,B,7820
4134,F,39,7,C,13453
4135,M,43,11,B,6696
4136,M,30,13,A,3867
4137,F,18,15,C,17723
4138,F,41,9,B,13817
4139,M,27,14,C,2168
4140,F,52,14,B,12213
4141,F,41,9,A,17223
4142,F,45,6,B,13452
4143,F,53,2,B,10027
4144,M,33,1,A,18291
4145,F,57,5,C,12641
4146,F,33,8,B,2224
4147,M,34,9,B,10749
4148,M,32,3,A,8582
4149,F,33,2,C,3573
4150,F,32,8,C,10577
4151,F,51,16,A,10712
4152,F,28,13,A,8763
4153,M,18,9,B,14164
4154,M,32,12,A,7217
4155,M,43,11,A,18272
4156,F,21,0,A,14734
4157,F,22,18,C,13353
4158,F,52,18,A,5501
4159,F,30,5,B,15530
4160,M,27,12,B,14394
4161,M,28,18,B,3499
4162,F,35,12,A,11669
4163,M,51,3,C,12519
4164,F,56,1,A,15239
4165,F,58,14,A,4039
4166,M,59,11,B,10311
4167,F,40,6,A,5857
4168,F,24,19,C,6950
4169,M,56,17,B,17441
4170,F,20,12,C,14735
4171,F,29,16,C,3743
4172,M,24,3,C,15283
4173,F,43,13,A,11638
4174,M,50,19,A,5616
4175,F,54,12,A,17383
4176,M,32,2,A,5894
4177,M,19,17,B,8227
4178,M,58,13,A,12464
4179,F,24,14,B,9847
4180,M,49,2,C,6281
4181,M,21,0,B,4143
4182,M,37,16,A,16780
4183,M,53,2,B,5181
4184,M,49,13,A,8520
4185,F,45,2,A,15052
4186,F,30,12,B,14271
4187,F,18,14,B,19480
4188,F,52,17,C,14499
4189,F,47,13,C,10915
4190,F,53,2,C,18122
4191,F,42,18,C,13431
4192,M,33,7,C,8918
4193,F,36,3,B,10148
4194,M,18,3,C,15038
4195,M,22,18,B,15805
4196,F,39,10,C,9749
4197,M,41,0,A,4871
4198,M,54,7,C,6489
4199,M,53,14,A,6607
4200,M,53,0,B,14973
4201,F,21,6,C,14111
4202,F,53,19,B,7834
4203,F,35,19,C,11912
4204,F,33,10,B,5399
4205,F,58,13,C,9604
4206,F,35,15,C,12957
4207,F,39,13,A,9731
4208,F,19,11,B,17808
4209,F,38,16,B,4261
4210,F,53,13,B,13809
4211,M,56,9,B,19696
4212,F,56,13,B,12056
4213,M,46,17,A,2997
4214,M,43,8,C,17155
4215,M,38,16,A,8353
4216,M,34,5,B,5207
4217,F,33,7,B,11275
4218,M,48,12,C,17874
4219,F,26,17,A,5086
4220,F,48,4,C,17973
4221,M,31,5,C,19105
4222,F,54,18,A,16870
4223,M,19,3,C,3154
4224,M,31,6,A,18029
4225,F,50,3,A,9167
4226,F,52,10,B,2016
4227,M,56,11,C,9097
4228,F,37,13,B,15165
4229,F,19,12,C,13654
4230,F,58,9,C,19830
4231,M,36,17,B,18205
4232,M,54,15,B,11657
4233,F,35,4,B,13959
4234,F,33,7,A,13819
4235,F,21,13,C,5083
4236,F,29,4,A,11735
4237,F,46,7,C,8952
4238,M,24,5,C,16637
4239,F,31,15,A,11463
4240,M,29,3,A,7391
4241,F,52,11,C,16468
4242,M,22,10,B,17091
4243,F,34,2,B,16964
4244,M,59,11,B,10964
4245,F,49,4,B,9914
4246,M,27,5,C,16476
4247,M,34,18,B,18866
4248,M,22,17,B,9437
4249,M,59,15,B,13371
4250,M,26,10,C,11773
4251,M,50,4,A,7203
4252,F,53,8,B,17430
4253,M,53,2,C,14462
4254,F,35,7,C,11033
4255,F,26,5,B,17754
4256,F,46,3,A,5320
4257,F,31,11,A,16979
4258,F,42,11,A,4728
4259,M,32,15,C,19338
4260,M,23,9,B,3595
4261,M,59,13,B,4288
4262,F,46,12,C,8845
4263,M,32,8,B,9663
4264,M,46,6,B,19127
4265,M,21,11,A,19878
4266,M,35,4,B,8944
4267,M,56,17,B,14302
4268,F,33,3,C,12180
4269,M,28,1,C,2207
4270,F,31,2,A,3083
4271,F,20,11,C,5311
4272,F,59,2,A,10588
4273,F,55,3,A,18592
4274,F,59,5,B,15444
4275,M,35,11,A,7850
4276,M,37,18,B,14719
4277,M,42,9,A,18517
4278,F,55,0,C,19022
4279,M,30,16,C,3228
4280,M,21,15,C,6019
4281,F,31,8,A,11482
4282,F,50,8,A,16105
4283,F,45,8,B,11895
4284,F,54,11,B,16135
4285,M,25,8,B,18245
4286,F,51,14,B,12387
4287,F,22,1,A,19359
4288,M,22,10,A,16904
4289,M,48,10,B,8121
4290,F,26,7,A,3028
4291,M,59,5,A,18909
4292,F,49,19,A,4327
4293,F,50,6,A,19219
4294,M,20,2,B,4483
4295,M,47,7,B,4734
4296,F,29,17,A,11730
4297,F,46,16,C,12102
4298,F,20,10,B,9304
4299,M,43,1,B,6049
4300,F,47,18,C,16947
4301,F,26,6,B,11495
4302,F,43,17,C,2392
4303,F,19,7,C,13776
4304,F,20,13,A,12867
4305,M,21,6,B,4466
4306,F,42,3,C,3225
4307,F,30,16,A,16987
4308,F,56,4,B,2461
4309,F,52,11,A,11993
4310,M,40,8,A,13465
4311,M,26,19,C,18535
4312,M,19,12,B,12461
4313,F,58,17,A,14366
4314,F,48,19,C,3785
4315,M,19,8,C,8242
4316,M,49,3,A,16312
4317,M,35,7,A,8356
4318,F,30,0,C,11589
4319,F,22,16,A,3493
4320,M,59,8,A,19932
4321,M,27,19,B,7163
4322,M,42,12,C,11612
4323,F,51,1,A,16297
4324,F,54,12,C,7704
4325,F,47,8,B,8688
4326,M,24,19,C,17835
4327,M,23,5,C,12341
4328,F,20,0,C,9353
4329,M,30,4,B,11142
4330,F,20,2,B,17266
4331,M,43,3,C,10216
4332,M,41,0,C,17932
4333,M,23,13,B,14017
4334,M,59,8,A,2569
4335,F,29,3,B,7112
4336,M,53,17,C,3355
4337,F,19,13,A,10056
4338,F,28,3,A,18086
4339,F,56,9,A,19214
4340,M,51,2,B,16220
4341,F,43,6,B,16498
4342,F,35,9,B,2834
4343,F,38,12,B,13308
4344,M,53,3,C,2969
4345,M,57,17,A,2592
4346,F,39,10,C,2254
4347,M,47,3,B,12306
4348,F,47,13,B,4661
4349,F,25,17,C,17309
4350,M,51,7,A,10794
4351,F,26,9,A,7905
4352,M,37,4,B,4431
4353,M,57,6,B,9756
4354,F,42,11,B,7353
4355,M,36,2,B,19349
4356,M,22,3,A,3737
4357,F,28,9,C,18868
4358,F,32,3,A,14326
4359,M,25,14,C,14911
4360,M,36,9,B,7213
4361,F,40,15,B,8227
4362,M,44,14,C,13279
4363,M,57,18,B,17836
4364,M,49,19,A,10796
4365,M,43,18,B,18351
4366,M,44,17,B,19352
4367,M,36,11,B,18820
4368,M,59,15,B,12966
4369,F,46,0,A,15967
4370,F,56,15,C,3809
4371,F,58,1,B,8546
4372,F,50,14,B,10107
4373,F,36,6,A,7505
4374,M,54,0,A,7257
4375,M,36,4,A,17051
4376,M,50,9,B,6909
4377,M,33,3,C,16866
4378,F,40,13,A,12021
4379,M,24,12,A,17358
4380,M,43,0,A,2461
4381,F,49,15,C,17732
4382,M,29,8,B,5233
4383,M,25,15,B,14128
4384,F,22,18,B,7202
4385,M,59,14,A,4939
4386,M,45,13,B,17197
4387,M,22,19,A,15722
4388,M,43,9,C,14998
4389,M,22,11,C,18472
4390,F,39,0,B,5301
4391,F,32,16,A,17640
4392,F,30,8,A,18805
4393,F,45,18,B,18131
4394,F,50,17,C,6433
4395,F,40,6,C,2265
4396,M,50,8,C,4850
4397,F,35,11,C,3378
4398,F,47,6,C,8503
4399,M,43,13,B,9157
4400,M,33,14,B,12006
4401,F,30,14,B,2849
4402,M,56,5,C,6814
4403,F,50,13,C,12000
4404,M,43,1,B,17288
4405,F,18,7,B,5274
4406,M,55,12,C,19100
4407,M,19,5,A,16227
4408,F,23,4,B,19279
4409,F,55,4,C,11368
4410,F,59,0,C,13945
4411,F,41,8,B,11968
4412,F,35,5,A,11651
4413,M,44,19,C,15903
4414,F,58,6,B,9771
4415,F,25,8,C,15460
4416,M,45,4,C,6637
4417,M,27,13,C,14922
4418,F,34,4,C,10066
4419,M,46,7,A,5553
4420,M,23,6,B,3349
4421,F,31,12,B,4986
4422,M,39,12,B,13522
4423,M,23,7,B,4122
4424,F,43,10,B,15892
4425,F,56,17,A,10689
4426,M,29,18,C,16062
4427,M,52,5,C,3363
4428,F,31,1,B,18691
4429,M,39,12,C,4751
4430,M,40,10,C,9782
4431,M,24,0,C,19648
4432,F,57,1,B,14540
4433,M,42,16,B,15223
4434,M,30,7,A,7339
4435,F,38,1,B,7848
4436,M,58,5,A,18877
4437,M,27,4,B,17861
4438,F,26,15,C,15465
4439,F,32,7,A,5302
4440,F,19,18,A,16437
4441,F,42,15,A,17162
4442,M,30,12,B,16512
4443,M,51,19,A,7022
4444,F,51,6,B,12471
4445,F,52,15,A,8155
4446,M,55,15,B,7254
4447,F,20,11,A,6354
4448,M,59,13,C,4516
4449,F,23,17,C,17872
4450,M,36,17,A,12156
4451,F,20,15,B,10838
4452,F,35,19,B,14734
4453,M,56,15,B,13022
4454,F,26,12,C,7208
4455,M,29,8,C,18578
4456,M,22,8,C,15725
4457,M,20,12,B,11337
4458,M,28,3,B,12701
4459,M,47,8,B,12275
4460,F,21,14,A,8210
4461,F,22,13,A,13544
4462,M,18,18,A,18327
4463,F,44,11,C,16041
4464,M,45,5,C,18705
4465,F,46,2,B,12479
4466,F,35,19,A,13323
4467,F,29,15,B,14937
4468,F,30,19,A,3702
4469,M,58,16,A,12404
4470,M,19,15,B,2830
4471,F,54,5,B,10380
4472,F,33,7,A,2091
4473,M,41,18,A,5877
4474,F,52,1,C,12103
4475,M,39,13,B,9676
4476,M,53,11,B,3580
4477,M,28,16,B,17787
4478,F,46,14,B,11600
4479,M,52,17,A,17412
4480,F,32,15,C,2473
4481,M,48,12,B,13624
4482,F,59,16,A,18653
4483,F,58,7,A,19077
4484,F,33,0,A,14663
4485,M,27,2,A,19799
4486,M,49,15,A,16517
4487,F,19,1,B,19619
4488,F,41,14,B,5967
4489,F,40,0,C,15211
4490,M,19,8,B,8634
4491,M,55,15,A,2840
4492,M,48,3,C,3461
4493,M,57,11,A,17405
4494,F,43,0,A,17003
4495,F,46,0,B,5472
4496,M,20,6,A,17847
4497,M,31,17,B,8575
4498,F,42,14,A,6843
4499,M,18,12,C,9739
4500,M,20,15,A,16852
4501,M,43,6,B,18324
4502,M,35,15,A,11157
4503,M,26,12,B,16516
4504,M,55,13,B,14432
4505,F,40,16,C,9432
4506,M,38,11,B,17148
4507,M,18,19,C,13194
4508,F,38,12,C,16819
4509,F,44,19,A,8625
4510,F,59,14,C,9404
4511,M,23,3,B,16674
4512,F,53,1,B,12507
4513,M,45,17,C,6623
4514,M,34,1,A,9015
4515,M,57,14,C,17261
4516,F,20,18,C,9782
4517,F,29,14,B,7214
4518,F,56,19,A,8938
4519,F,29,9,A,4988
4520,F,19,19,A,7156
4521,M,39,10,A,7512
4522,M,40,9,B,11788
4523,M,47,4,A,16185
4524,M,22,8,A,11971
4525,F,26,19,A,12640
4526,F,38,18,B,8487
4527,M,28,12,B,15688
4528,F,22,17,A,14452
4529,F,52,16,B,17372
4530,M,44,5,C,13999
4531,M,19,9,A,15434
4532,F,41,1,B,14416
4533,F,48,5,A,15945
4534,M,50,12,A,3017
4535,M,56,17,B,6690
4536,M,47,6,C,10373
4537,F,54,1,A,16378
4538,M,45,13,C,6700
4539,M,48,4,B,15901
4540,F,28,17,A,2660
4541,F,40,10,B,19699
4542,F,19,9,B,9381
4543,F,57,10,B,4919
4544,F,58,1,B,12932
4545,M,44,14,A,2815
4546,M,52,6,C,16510
4547,F,19,8,C,14289
4548,F,56,4,A,6734
4549,F,54,6,A,4753
4550,F,38,19,C,8505
4551,F,22,1,C,13559
4552,M,38,2,A,16905
4553,M,46,1,B,6685
4554,M,37,18,A,18585
4555,M,55,3,C,19388
4556,F,37,19,B,19696
4557,M,42,6,C,13765
4558,F,19,6,B,6221
4559,F,49,16,C,17327
4560,F,43,18,B,5671
4561,M,23,15,A,6941
4562,F,58,2,A,14466
4563,M,20,14,B,19988
4564,M,50,13,B,14191
4565,F,18,14,A,6588
4566,F,22,13,A,12811
4567,F,30,6,B,9928
4568,M,36,2,B,17325
4569,F,29,16,A,9120
4570,M,42,9,C,16274
4571,F,52,14,A,6719
4572,F,29,5,B,10081
4573,M,47,16,B,16550
4574,M,22,16,C,18354
4575,M,51,13,A,12864
4576,M,39,17,B,18931
4577,M,56,4,A,14624
4578,M,30,7,B,5361
4579,F,20,6,C,15707
4580,F,37,3,A,3924
4581,M,48,17,A,14647
4582,F,22,4,C,8681
4583,M,41,15,B,4701
4584,F,57,13,B,16175
4585,F,50,18,A,12122
4586,M,25,13,C,18805
4587,M,41,8,A,18719
4588,M,37,5,A,11718
4589,F,33,16,B,2056
4590,M,29,18,B,15973
4591,F,30,11,B,17352
4592,M,59,3,B,17052
4593,F,56,15,B,5147
4594,F,42,10,C,5537
4595,M,49,3,A,2721
4596,F,41,16,C,14269
4597,F,26,7,A,18769
4598,M,57,13,B,9426
4599,F,40,1,C,15788
4600,M,30,10,A,16007
4601,M,49,10,B,13079
4602,M,32,5,B,16346
4603,M,53,13,C,9115
4604,F,22,9,C,12911
4605,F,39,7,C,2259
4606,F,33,6,B,10791
4607,M,58,7,A,9536
4608,F,27,7,A,10947
4609,F,41,1,C,13769
4610,M,35,15,A,12950
4611,M,35,8,B,18860
4612,F,24,12,A,7283
4613,M,21,11,B,11791
4614,M,43,16,C,4359
4615,M,22,1,A,9405
4616,M,33,12,B,19645
4617,F,52,0,C,16357
4618,M,43,18,C,8323
4619,M,35,10,C,7937
4620,M,46,4,C,19966
4621,M,40,0,A,13030
4622,M,31,19,B,19882
4623,M,32,12,A,15003
4624,M,50,7,B,12578
4625,M,42,5,C,14979
4626,F,38,16,A,4209
4627,M,34,11,C,14060
4628,F,40,0,B,9228
4629,M,34,2,C,11300
4630,M,31,13,A,10681
4631,M,46,7,A,10196
4632,M,37,10,B,10267
4633,F,47,13,B,7372
4634,M,36,7,A,8150
4635,M,56,2,A,12920
4636,F,30,6,A,18001
4637,F,35,18,A,18856
4638,M,40,3,B,17147
4639,F,50,15,A,19221
4640,F,56,12,B,3186
4641,F,57,19,A,8461
4642,M,35,18,A,19865
4643,M,26,4,C,13464
4644,M,50,4,C,16052
4645,F,49,19,A,9332
4646,M,34,3,B,18615
4647,F,36,1,A,2327
4648,M,44,12,C,7239
4649,M,23,15,A,19333
4650,F,52,1,C,12078
4651,M,54,18,A,9038
4652,F,51,16,A,10048
4653,F,37,4,B,16954
4654,M,42,17,C,4297
4655,F,21,17,C,19691
4656,M,27,7,C,14703
4657,M,27,14,B,4779
4658,F,41,12,A,15706
4659,M,38,12,B,15225
4660,F,28,15,A,9318
4661,M,44,19,B,15531
4662,M,33,12,B,7335
4663,M,43,19,C,11530
4664,M,47,1,B,9502
4665,M,33,2,A,3649
4666,F,24,14,B,15472
4667,F,33,18,B,4862
4668,F,52,12,A,2917
4669,F,33,4,C,14444
4670,F,57,5,A,10353
4671,F,29,13,A,7449
4672,M,52,3,A,4811
4673,M,38,18,B,5421
4674,F,53,6,B,11290
4675,F,34,3,A,4721
4676,M,49,1,A,12892
4677,M,58,6,C,17256
4678,M,23,2,B,2788
4679,F,41,14,B,18640
4680,F,44,0,B,6025
4681,F,37,1,B,8741
4682,M,42,9,A,5654
4683,M,19,15,A,15580
4684,F,26,14,C,9660
4685,F,45,14,B,5251
4686,M,55,13,B,7268
4687,M,20,13,A,13781
4688,M,37,5,C,15489
4689,M,23,13,A,17131
4690,F,56,16,B,9562
4691,M,50,17,B,17987
4692,M,18,19,C,16391
4693,M,54,18,A,4152
4694,F,23,16,B,10738
4695,F,51,15,B,9888
4696,M,32,7,C,12096
4697,M,43,6,B,7474
4698,M,31,19,B,2488
4699,F,24,11,A,7622
4700,F,48,8,C,5774
4701,F,41,13,C,8446
4702,M,48,19,C,10572
4703,F,46,0,A,9833
4704,M,59,9,C,12258
4705,M,49,16,B,14416
4706,M,34,16,C,6887
4707,F,31,16,B,18605
4708,M,57,3,C,17684
4709,F,53,16,C,2617
4710,F,41,17,A,15636
4711,M,44,19,C,4570
4712,M,42,1,C,8309
4713,F,49,7,A,4790
4714,M,35,12,B,9826
4715,F,35,19,C,14134
4716,M,54,14,C,6054
4717,F,43,19,B,18090
4718,F,26,8,A,9681
4719,F,52,2,C,17569
4720,F,25,2,A,8508
4721,M,37,1,B,18608
4722,M,59,0,B,12433
4723,F,39,13,A,14344
4724,F,36,16,B,13888
4725,M,47,12,B,5827
4726,M,45,18,C,19787
4727,M,52,14,A,18257
4728,M,28,13,C,18793
4729,M,48,1,A,3916
4730,M,56,6,C,4859
4731,F,53,16,B,9072
4732,M,47,17,A,17523
4733,M,40,5,A,4051
4734,F,36,7,A,10214
4735,M,29,1,A,4968
4736,M,32,0,B,10936
4737,M,48,15,B,2601
4738,M,54,6,B,17451
4739,M,54,10,C,15257
4740,F,32,14,B,7274
4741,M,46,12,C,12866
4742,F,43,1,C,14368
4743,F,19,13,B,10674
4744,M,37,5,B,17462
4745,F,32,8,B,13503
4746,M,21,6,C,17624
4747,F,39,17,A,16370
4748,F,55,8,B,7368
4749,M,40,3,C,14567
4750,M,43,8,C,5825
4751,M,28,3,B,12391
4752,M,45,11,C,11874
4753,M,19,3,B,5608
4754,F,25,19,C,8878
4755,F,46,13,A,3018
4756,F,28,6,C,19695
4757,F,54,12,B,11610
4758,F,35,7,A,4500
4759,F,31,4,B,4667
4760,F,27,11,C,11578
4761,M,52,12,A,7230
4762,M,26,19,A,12255
4763,F,52,13,C,6834
4764,F,28,17,A,3546
4765,M,29,19,A,17050
4766,M,20,3,A,17049
4767,M,56,17,B,17640
4768,M,31,6,B,16284
4769,F,45,14,A,5423
4770,M,28,5,C,4332
4771,F,56,15,C,8066
4772,F,42,19,B,8038
4773,F,38,7,C,10583
4774,M,27,15,A,7289
4775,M,32,15,C,2296
4776,F,36,2,B,19470
4777,F,39,16,B,7194
4778,F,38,8,A,7805
4779,M,49,2,B,14797
4780,F,40,19,B,18879
4781,M,30,6,B,4995
4782,F,22,17,C,18477
4783,F,21,11,B,14912
4784,F,45,18,C,8393
4785,M,31,15,B,2720
4786,M,25,16,B,8325
4787,F,26,19,C,14554
4788,M,52,14,C,7099
4789,F,54,0,A,14568
4790,M,38,1,A,6026
4791,M,35,7,C,14247
4792,M,50,1,B,7057
4793,F,25,18,A,19490
4794,M,34,8,C,7305
4795,M,48,8,C,13914
4796,F,51,12,B,8674
4797,F,23,5,C,11563
4798,F,39,14,A,17316
4799,F,31,18,B,18217
4800,M,20,14,C,4005
4801,M,29,17,C,14741
4802,M,53,6,B,16602
4803,M,29,10,B,14603
4804,M,19,7,B,15987
4805,F,19,5,A,19147
4806,M,32,7,A,15543
4807,M,40,1,C,11144
4808,M,46,18,C,13114
4809,F,34,15,B,7691
4810,F,49,6,C,9059
4811,M,24,9,C,6479
4812,F,47,11,B,6198
4813,F,45,16,A,11091
4814,F,31,6,A,17068
4815,F,47,7,A,6205
4816,F,34,6,C,5641
4817,F,49,3,B,5543
4818,F,23,2,A,17424
4819,M,41,18,C,7591
4820,M,23,14,B,13833
4821,F,44,3,A,8116
4822,M,35,8,A,2761
4823,M,41,12,B,4407
4824,F,54,17,C,2885
4825,M,41,15,C,4643
4826,F,55,0,A,13125
4827,F,51,3,B,3468
4828,F,57,17,C,15366
4829,M,32,7,B,9015
4830,M,28,19,B,8323
4831,M,39,15,A,10935
4832,M,41,10,B,4428
4833,F,18,19,B,13685
4834,F,35,18,B,14738
4835,M,29,18,C,11308
4836,F,45,17,A,17879
4837,F,57,18,A,17772
4838,M,24,10,B,12633
4839,F,40,2,B,19738
4840,M,38,7,C,13193
4841,F,51,19,A,19570
4842,M,28,18,C,17281
4843,F,39,9,A,6087
4844,F,59,15,C,8228
4845,M,52,4,B,4831
4846,M,46,19,C,13055
4847,M,59,8,B,15795
4848,M,45,7,A,9552
4849,F,35,10,A,16605
4850,F,31,15,B,13282
4851,M,35,6,A,3063
4852,F,45,14,C,15344
4853,M,41,19,B,17898
4854,M,25,16,A,4732
4855,F,59,5,C,3872
4856,F,25,14,C,6720
4857,M,21,7,A,3969
4858,M,44,6,A,14155
4859,M,53,1,C,13870
4860,F,22,12,B,18702
4861,F,50,5,A,5717
4862,F,51,4,A,3374
4863,F,47,19,B,10679
4864,M,25,0,B,18834
4865,M,56,17,A,15427
4866,M,43,14,B,3940
4867,M,54,9,C,4367
4868,M,51,2,C,13428
4869,M,24,4,C,18631
4870,F,57,12,A,18862
4871,F,45,7,B,14655
4872,M,56,1,C,9968
4873,M,56,8,B,18292
4874,F,45,16,C,16743
4875,F,31,17,B,3368
4876,F,55,12,C,4226
4877,F,21,0,C,13688
4878,M,59,11,C,5612
4879,M,35,19,C,14199
4880,M,42,19,C,12034
4881,M,24,4,C,13569
4882,M,55,7,C,3059
4883,F,45,14,C,15115
4884,M,22,2,C,4193
4885,F,20,5,B,18551
4886,M,48,12,B,18128
4887,M,59,11,A,6182
4888,M,37,18,C,5868
4889,M,36,17,B,10506
4890,M,28,0,B,7950
4891,F,57,6,B,10914
4892,F,20,11,B,16141
4893,F,40,9,B,13537
4894,M,24,11,B,18154
4895,M,40,10,A,4309
4896,F,24,3,B,8630
4897,M,51,18,A,12693
4898,M,59,5,A,16778
4899,F,36,8,C,13525
4900,M,26,19,C,15416
4901,F,35,9,C,18733
4902,M,58,4,B,10629
4903,F,59,12,C,10360
4904,M,42,8,B,14011
4905,M,31,1,B,9953
4906,F,42,17,C,5301
4907,M,36,0,C,13227
4908,M,56,11,A,8819
4909,F,32,9,A,13782
4910,M,33,1,B,4769
4911,F,44,8,B,12492
4912,M,57,1,C,5345
4913,M,27,13,C,4665
4914,M,21,10,A,12784
4915,M,36,10,C,14366
4916,F,45,16,B,11325
4917,M,38,3,C,7440
4918,F,31,12,A,9110
4919,M,50,6,B,19771
4920,M,27,15,A,13495
4921,M,36,0,A,11629
4922,M,47,12,B,17533
4923,F,39,0,A,13365
4924,F,20,10,C,14099
4925,F,54,5,C,3316
4926,F,58,19,A,7204
4927,M,35,2,C,15512
4928,F,28,11,A,2684
4929,F,19,4,C,8440
4930,M,29,8,A,13735
4931,M,23,11,C,5087
4932,M,57,9,B,11867
4933,M,46,18,B,19341
4934,F,47,4,C,7778
4935,F,19,4,A,18029
4936,M,26,8,C,10079
4937,M,19,19,A,5094
4938,M,46,16,C,16821
4939,F,50,9,C,9582
4940,F,27,0,B,11012
4941,M,51,15,A,2887
4942,M,25,14,A,13920
4943,F,54,16,A,8015
4944,M,50,19,A,16530
4945,M,23,12,A,19259
4946,F,57,0,B,14453
4947,M,36,7,C,9508
4948,F,49,4,A,2556
4949,M,44,5,A,10900
4950,M,18,19,C,2717
4951,F,50,13,B,5665
4952,F,57,10,B,15891
4953,M,49,5,B,12336
4954,F,22,10,C,17014
4955,M,34,12,C,8547
4956,M,25,11,B,7196
4957,F,59,1,B,13971
4958,M,51,2,C,17216
4959,M,26,3,B,12606
4960,F,40,16,A,8691
4961,F,52,5,C,9045
4962,M,24,6,B,12487
4963,F,32,14,A,3237
4964,F,37,10,C,12309
4965,F,42,2,C,8472
4966,F,20,5,A,5558
4967,M,41,1,C,7293
4968,M,51,13,B,14811
4969,M,39,8,C,8362
4970,F,28,17,B,15311
4971,F,25,18,A,5182
4972,F,56,11,A,16298
4973,F,52,12,C,18847
4974,F,55,11,A,7760
4975,F,25,11,A,9260
4976,F,54,17,C,2450
4977,M,44,8,B,15707
4978,M,45,16,C,3915
4979,F,57,15,C,11115
4980,F,51,16,B,9076
4981,F,49,7,B,16814
4982,M,32,10,B,2315
4983,M,34,1,C,6793
4984,F,50,7,B,19760
4985,F,33,11,A,3262
4986,M,46,0,B,11319
4987,M,26,12,A,15194
4988,M,50,16,B,5468
4989,M,46,13,A,15874
4990,F,30,13,A,14651
4991,M,38,15,A,16482
4992,M,38,16,A,6409
4993,F,22,5,A,2547
4994,M,27,6,B,6891
4995,M,23,0,C,11721
4996,M,30,14,C,16436
4997,F,18,19,C,18490
4998,M,37,17,C,7468
4999,F,25,12,C,16923
5000,F,27,1,A,3250
